,label,A,B
1665,1,0,0
1666,1,0,0
1667,0,0,0
1668,2,1,1
1669,0,0,0
1670,1,0,0
1671,2,1,1
1672,2,1,1
1673,0,0,0
1674,2,1,1
1675,1,0,0
1676,0,0,0
1677,1,0,0
1678,1,0,0
1679,0,0,0
1680,2,1,1
1681,2,1,1
1682,0,0,0
1683,1,0,0
1684,2,1,1
1685,0,0,0
1686,1,0,0
1687,1,0,0
1688,2,1,1
1689,0,0,0
1690,2,1,1
1691,1,0,0
1692,0,0,0
1693,0,0,0
1694,2,1,1
1695,1,0,0
1696,2,1,1
1697,0,0,0
1698,1,0,0
1699,2,1,1
1700,1,0,0
1701,0,0,0
1702,0,0,0
1703,1,0,0
1704,2,1,1
1705,0,0,0
1706,1,0,0
1707,2,1,1
1708,1,0,0
1709,0,0,0
1710,2,1,1
1711,2,1,1
1712,0,0,0
1713,2,1,1
1714,1,0,0
1715,2,1,1
1716,0,0,0
1717,1,0,0
1718,2,1,1
1719,0,0,0
1720,0,0,0
1721,1,0,0
1722,1,0,0
1723,0,0,0
1724,1,0,0
1725,2,1,1
1726,0,0,0
1727,2,1,1
1728,1,0,0
1729,0,0,0
1730,0,0,0
1731,2,1,1
1732,1,0,0
1733,1,0,0
1734,0,0,0
1735,2,1,1
1736,0,0,0
1737,1,0,0
1738,2,1,1
1739,2,1,1
1740,0,0,0
1741,2,1,1
1742,0,0,0
1743,1,0,0
1744,2,1,1
1745,2,1,1
1746,1,0,0
1747,0,0,0
1748,1,0,0
1749,0,0,0
1750,2,1,1
1751,1,0,0
1752,0,0,0
1753,2,1,1
1754,2,1,1
1755,1,0,0
1756,2,1,1
1757,2,1,1
1758,1,0,0
1759,0,0,0
1760,2,1,1
1761,0,0,0
1762,1,0,0
1763,0,0,0
1764,2,1,1
1765,1,0,0
1766,2,1,1
1767,1,0,0
1768,0,0,0
1769,1,0,0
1770,0,0,0
1771,1,0,0
1772,1,0,0
1773,2,1,1
1774,0,0,0
1775,2,1,1
1776,1,0,0
1777,2,1,1
1778,1,0,0
1779,0,0,0
1780,2,1,1
1781,0,0,0
1782,1,0,0
1783,2,1,1
1784,2,1,1
1785,1,0,0
1786,0,0,0
1787,2,1,1
1788,2,1,1
1789,1,0,0
1790,0,0,0
1791,1,0,0
1792,0,0,0
1793,0,0,0
1794,2,1,1
1795,2,1,1
1796,0,0,0
1797,1,0,0
1798,2,1,1
1799,0,0,0
1800,1,0,0
1801,2,1,1
1802,0,0,0
1803,2,1,1
1804,1,0,0
1805,0,0,0
1806,1,0,0
1807,2,1,1
1808,0,0,0
1809,1,0,0
1810,2,1,1
1811,0,0,0
1812,2,1,1
1813,1,0,0
1814,0,0,0
1815,1,0,0
1816,2,1,1
1817,1,0,0
1818,0,0,0
1819,2,1,1
1820,0,0,0
1821,1,0,0
1822,2,1,1
1823,1,0,0
1824,0,0,0
1825,2,1,1
1826,0,0,0
1827,1,0,0
1828,1,0,0
1829,2,1,1
1830,0,0,0
1831,0,0,0
1832,2,1,1
1833,1,0,0
1834,0,0,0
1835,1,0,0
1836,2,1,1
1837,2,1,1
1838,1,0,0
1839,0,0,0
1840,0,0,0
1841,1,0,0
1842,2,1,1
1843,2,1,1
1844,1,0,0
1845,0,0,0
1846,0,0,0
1847,1,0,0
1848,2,1,1
1849,0,0,0
1850,1,0,0
1851,0,0,0
1852,1,0,0
1853,0,0,0
1854,1,0,0
1855,0,0,0
1856,2,1,1
1857,1,0,0
1858,0,0,0
1859,2,1,1
1860,1,0,0
1861,0,0,0
1862,1,0,0
1863,2,1,1
1864,2,1,1
1865,2,1,1
1866,0,0,0
1867,1,0,0
1868,2,1,1
1869,0,0,0
1870,1,0,0
1871,0,0,0
1872,2,1,1
1873,1,0,0
1874,2,1,1
1875,0,0,0
1876,0,0,0
1877,1,0,0
1878,2,1,1
1879,2,1,1
1880,1,0,0
1881,1,0,0
1882,2,1,1
1883,0,0,0
1884,1,0,0
1885,1,0,0
1886,2,1,1
1887,0,0,0
1888,1,0,0
1889,1,0,0
1890,1,0,0
1891,1,0,0
1892,0,0,0
1893,2,1,1
1894,2,1,1
1895,0,0,0
1896,1,0,0
1897,1,0,0
1898,0,0,0
1899,2,1,1
1900,2,1,1
1901,0,0,0
1902,1,0,0
1903,1,0,0
1904,0,0,0
1905,2,1,1
1906,2,1,1
1907,0,0,0
1908,1,0,0
1909,1,0,0
1910,0,0,0
1911,2,1,1
1912,0,0,0
1913,2,1,1
1914,2,1,1
1915,1,0,0
1916,2,1,1
1917,0,0,0
1918,0,0,0
1919,2,1,1
1920,1,0,0
1921,2,1,1
1922,1,0,0
1923,0,0,0
1924,2,1,1
1925,2,1,1
1926,0,0,0
1927,1,0,0
1928,0,0,0
1929,1,0,0
1930,0,0,0
1931,2,1,1
1932,1,0,0
1933,0,0,0
1934,1,0,0
1935,2,1,1
1936,2,1,1
1937,1,0,0
1938,2,1,1
1939,1,0,0
1940,2,1,1
1941,0,0,0
1942,1,0,0
1943,0,0,0
1944,2,1,1
1945,2,1,1
1946,0,0,0
1947,1,0,0
1948,2,1,1
1949,1,0,0
1950,0,0,0
1951,0,0,0
1952,1,0,0
1953,2,1,1
1954,2,1,1
1955,1,0,0
1956,0,0,0
1957,1,0,0
1958,1,0,0
1959,0,0,0
1960,0,0,0
1961,0,0,0
1962,0,0,0
1963,2,1,1
1964,0,0,0
1965,1,0,0
1966,2,1,1
1967,2,1,1
1968,0,0,0
1969,1,0,0
1970,0,0,0
1971,2,1,1
1972,2,1,1
1973,1,0,0
1974,0,0,0
1975,0,0,0
1976,1,0,0
1977,1,0,0
1978,1,0,0
1979,0,0,0
1980,1,0,0
1981,2,1,1
1982,0,0,0
1983,1,0,0
1984,0,0,0
1985,2,1,1
1986,1,0,0
1987,1,0,0
1988,2,1,1
1989,0,0,0
1990,1,0,0
1991,1,0,0
1992,0,0,0
1993,1,0,0
1994,0,0,0
1995,2,1,1
1996,0,0,0
1997,1,0,0
1998,2,1,1
1999,1,0,0
2000,0,0,0
2001,2,1,1
2002,0,0,0
2003,2,1,1
2004,1,0,0
2005,0,0,0
2006,1,0,0
2007,2,1,1
2008,2,1,1
2009,0,0,0
2010,1,0,0
2011,2,1,1
2012,1,0,0
2013,0,0,0
2014,2,1,1
2015,0,0,0
2016,1,0,0
2017,2,1,1
2018,2,1,1
2019,0,0,0
2020,2,1,1
2021,2,1,1
2022,1,0,0
2023,1,0,0
2024,2,1,1
2025,0,0,0
2026,2,1,1
2027,0,0,0
2028,1,0,0
2029,1,0,0
2030,2,1,1
2031,0,0,0
2032,0,0,0
2033,1,0,0
2034,2,1,1
2035,1,0,0
2036,0,0,0
2037,2,1,1
2038,2,1,1
2039,1,0,0
2040,0,0,0
2041,0,0,0
2042,2,1,1
2043,1,0,0
2044,0,0,0
2045,2,1,1
2046,1,0,0
2047,2,1,1
2048,0,0,0
2049,1,0,0
2050,1,0,0
2051,0,0,0
2052,0,0,0
2053,2,1,1
2054,1,0,0
2055,0,0,0
2056,2,1,1
2057,1,0,0
2058,1,0,0
2059,2,1,1
2060,0,0,0
2061,0,0,0
2062,2,1,1
2063,1,0,0
2064,2,1,1
2065,1,0,0
2066,0,0,0
2067,1,0,0
2068,0,0,0
2069,2,1,1
2070,0,0,0
2071,1,0,0
2072,2,1,1
2073,1,0,0
2074,2,1,1
2075,0,0,0
2076,1,0,0
2077,0,0,0
2078,2,1,1
2079,0,0,0
2080,1,0,0
2081,2,1,1
2082,0,0,0
2083,2,1,1
2084,1,0,0
2085,0,0,0
2086,1,0,0
2087,2,1,1
2088,1,0,0
2089,2,1,1
2090,2,1,1
2091,1,0,0
2092,0,0,0
2093,2,1,1
2094,1,0,0
2095,0,0,0
2096,2,1,1
2097,1,0,0
2098,0,0,0
2099,2,1,1
2100,0,0,0
2101,1,0,0
2102,2,1,1
2103,2,1,1
2104,1,0,0
2105,0,0,0
2106,0,0,0
2107,2,1,1
2108,2,1,1
2109,2,1,1
2110,1,0,0
2111,0,0,0
2112,2,1,1
2113,1,0,0
2114,2,1,1
2115,0,0,0
2116,2,1,1
2117,2,1,1
2118,2,1,1
2119,0,0,0
2120,1,0,0
2121,2,1,1
2122,1,0,0
2123,0,0,0
2124,0,0,0
2125,1,0,0
2126,2,1,1
2127,1,0,0
2128,2,1,1
2129,0,0,0
2130,1,0,0
2131,2,1,1
2132,0,0,0
2133,1,0,0
2134,2,1,1
2135,0,0,0
2136,1,0,0
2137,2,1,1
2138,0,0,0
2139,2,1,1
2140,0,0,0
2141,2,1,1
2142,0,0,0
2143,2,1,1
2144,1,0,0
2145,2,1,1
2146,0,0,0
2147,1,0,0
2148,2,1,1
2149,0,0,0
2150,2,1,1
2151,2,1,1
2152,1,0,0
2153,0,0,0
2154,1,0,0
2155,0,0,0
2156,2,1,1
2157,0,0,0
2158,1,0,0
2159,2,1,1
2160,0,0,0
2161,1,0,0
2162,2,1,1
2163,0,0,0
2164,2,1,1
2165,1,0,0
2166,2,1,1
2167,1,0,0
2168,0,0,0
2169,1,0,0
2170,0,0,0
2171,2,1,1
2172,0,0,0
2173,0,0,0
2174,2,1,1
2175,0,0,0
2176,2,1,1
2177,1,0,0
2178,0,0,0
2179,2,1,1
2180,1,0,0
2181,0,0,0
2182,2,1,1
2183,1,0,0
2184,1,0,0
2185,1,0,0
2186,0,0,0
2187,0,0,0
2188,2,1,1
2189,2,1,1
2190,0,0,0
2191,2,1,1
2192,2,1,1
2193,0,0,0
2194,1,0,0
2195,2,1,1
2196,1,0,0
2197,2,1,1
2198,0,0,0
2199,2,1,1
2200,0,0,0
2201,1,0,0
2202,2,1,1
2203,0,0,0
2204,1,0,0
2205,2,1,1
2206,2,1,1
2207,1,0,0
2208,0,0,0
2209,2,1,1
2210,1,0,0
2211,2,1,1
2212,0,0,0
2213,1,0,0
2214,1,0,0
2215,0,0,0
2216,1,0,0
2217,0,0,0
2218,2,1,1
2219,1,0,0
2220,2,1,1
2221,1,0,0
2222,2,1,1
2223,0,0,0
2224,2,1,1
2225,1,0,0
2226,2,1,1
2227,0,0,0
2228,1,0,0
2229,2,1,1
2230,0,0,0
2231,1,0,0
2232,1,0,0
2233,0,0,0
2234,2,1,1
2235,0,0,0
2236,2,1,1
2237,1,0,0
2238,0,0,0
2239,1,0,0
2240,1,0,0
2241,1,0,0
2242,2,1,1
2243,0,0,0
2244,2,1,1
2245,0,0,0
2246,2,1,1
2247,0,0,0
2248,2,1,1
2249,1,0,0
2250,0,0,0
2251,2,1,1
2252,1,0,0
2253,2,1,1
2254,0,0,0
2255,1,0,0
2256,0,0,0
2257,2,1,1
2258,2,1,1
2259,0,0,0
2260,1,0,0
2261,1,0,0
2262,0,0,0
2263,2,1,1
2264,0,0,0
2265,1,0,0
2266,2,1,1
2267,2,1,1
2268,0,0,0
2269,2,1,1
2270,0,0,0
2271,2,1,1
2272,1,0,0
2273,0,0,0
2274,1,0,0
2275,2,1,1
2276,2,1,1
2277,0,0,0
2278,1,0,0
2279,2,1,1
2280,1,0,0
2281,0,0,0
2282,1,0,0
2283,2,1,1
2284,0,0,0
2285,1,0,0
2286,2,1,1
2287,0,0,0
2288,2,1,1
2289,1,0,0
2290,0,0,0
2291,2,1,1
2292,0,0,0
2293,1,0,0
2294,0,0,0
2295,1,0,0
2296,1,0,0
2297,0,0,0
2298,2,1,1
2299,2,1,1
2300,2,1,1
2301,2,1,1
2302,2,1,1
2303,2,1,1
2304,0,0,0
2305,1,0,0
2306,0,0,0
2307,1,0,0
2308,1,0,0
2309,1,0,0
2310,0,0,0
2311,2,1,1
2312,2,1,1
2313,1,0,0
2314,0,0,0
2315,1,0,0
2316,2,1,1
2317,0,0,0
2318,0,0,0
2319,1,0,0
2320,2,1,1
2321,1,0,0
2322,2,1,1
2323,0,0,0
2324,2,1,1
2325,0,0,0
2326,1,0,0
2327,1,0,0
2328,2,1,1
2329,0,0,0
2330,1,0,0
2331,2,1,1
2332,0,0,0
2333,0,0,0
2334,2,1,1
2335,1,0,0
2336,0,0,0
2337,1,0,0
2338,2,1,1
2339,2,1,1
2340,0,0,0
2341,1,0,0
2342,0,0,0
2343,2,1,1
2344,1,0,0
2345,2,1,1
2346,1,0,0
2347,0,0,0
2348,2,1,1
2349,2,1,1
2350,0,0,0
2351,2,1,1
2352,0,0,0
2353,1,0,0
2354,1,0,0
2355,2,1,1
2356,0,0,0
2357,1,0,0
2358,0,0,0
2359,2,1,1
2360,1,0,0
2361,0,0,0
2362,2,1,1
2363,2,1,1
2364,0,0,0
2365,1,0,0
2366,0,0,0
2367,2,1,1
2368,1,0,0
2369,1,0,0
2370,2,1,1
2371,0,0,0
2372,0,0,0
2373,2,1,1
2374,1,0,0
2375,0,0,0
2376,1,0,0
2377,2,1,1
2378,0,0,0
2379,2,1,1
2380,1,0,0
2381,2,1,1
2382,0,0,0
2383,2,1,1
2384,0,0,0
2385,1,0,0
2386,0,0,0
2387,2,1,1
2388,1,0,0
2389,0,0,0
2390,1,0,0
2391,2,1,1
2392,1,0,0
2393,0,0,0
2394,2,1,1
2395,1,0,0
2396,2,1,1
2397,0,0,0
2398,0,0,0
2399,2,1,1
2400,1,0,0
2401,2,1,1
2402,0,0,0
2403,1,0,0
2404,1,0,0
2405,2,1,1
2406,0,0,0
2407,1,0,0
2408,2,1,1
2409,0,0,0
2410,1,0,0
2411,1,0,0
2412,0,0,0
2413,0,0,0
2414,2,1,1
2415,2,1,1
2416,1,0,0
2417,0,0,0
2418,2,1,1
2419,2,1,1
2420,0,0,0
2421,1,0,0
2422,2,1,1
2423,1,0,0
2424,2,1,1
2425,2,1,1
2426,0,0,0
2427,1,0,0
2428,0,0,0
2429,1,0,0
2430,2,1,1
2431,1,0,0
2432,0,0,0
2433,1,0,0
2434,2,1,1
2435,0,0,0
2436,1,0,0
2437,2,1,1
2438,0,0,0
2439,1,0,0
2440,1,0,0
2441,0,0,0
2442,2,1,1
2443,0,0,0
2444,2,1,1
2445,1,0,0
2446,0,0,0
2447,2,1,1
2448,2,1,1
2449,0,0,0
2450,1,0,0
2451,2,1,1
2452,0,0,0
2453,2,1,1
2454,1,0,0
2455,0,0,0
2456,1,0,0
2457,2,1,1
2458,2,1,1
2459,1,0,0
2460,0,0,0
2461,1,0,0
2462,1,0,0
2463,1,0,0
2464,1,0,0
2465,2,1,1
2466,0,0,0
2467,1,0,0
2468,2,1,1
2469,0,0,0
2470,1,0,0
2471,2,1,1
2472,0,0,0
2473,0,0,0
2474,2,1,1
2475,1,0,0
2476,2,1,1
2477,0,0,0
2478,1,0,0
2479,0,0,0
2480,1,0,0
2481,2,1,1
2482,0,0,0
2483,2,1,1
2484,1,0,0
2485,1,0,0
2486,2,1,1
2487,0,0,0
2488,0,0,0
2489,2,1,1
2490,1,0,0
2491,0,0,0
2492,1,0,0
2493,1,0,0
2494,2,1,1
2495,0,0,0
2496,1,0,0
2497,2,1,1
2498,0,0,0
2499,1,0,0
2500,1,0,0
2501,2,1,1
2502,0,0,0
2503,0,0,0
2504,1,0,0
2505,1,0,0
2506,1,0,0
2507,1,0,0
2508,0,0,0
2509,0,0,0
2510,2,1,1
2511,1,0,0
2512,2,1,1
2513,0,0,0
2514,1,0,0
2515,1,0,0
2516,0,0,0
2517,2,1,1
2518,0,0,0
2519,2,1,1
2520,1,0,0
2521,0,0,0
2522,1,0,0
2523,1,0,0
2524,2,1,1
2525,0,0,0
2526,1,0,0
2527,2,1,1
2528,0,0,0
2529,1,0,0
2530,2,1,1
2531,0,0,0
2532,1,0,0
2533,0,0,0
2534,1,0,0
2535,2,1,1
2536,0,0,0
2537,1,0,0
2538,1,0,0
2539,0,0,0
2540,2,1,1
2541,1,0,0
2542,1,0,0
2543,2,1,1
2544,2,1,1
2545,2,1,1
2546,1,0,0
2547,0,0,0
2548,2,1,1
2549,0,0,0
2550,1,0,0
2551,1,0,0
2552,2,1,1
2553,2,1,1
2554,0,0,0
2555,2,1,1
2556,1,0,0
2557,0,0,0
2558,2,1,1
2559,1,0,0
2560,2,1,1
2561,0,0,0
2562,0,0,0
2563,1,0,0
2564,0,0,0
2565,2,1,1
2566,2,1,1
2567,0,0,0
2568,1,0,0
2569,2,1,1
2570,0,0,0
2571,1,0,0
2572,2,1,1
2573,0,0,0
2574,1,0,0
2575,0,0,0
2576,2,1,1
2577,1,0,0
2578,0,0,0
2579,2,1,1
2580,1,0,0
2581,1,0,0
2582,2,1,1
2583,0,0,0
2584,0,0,0
2585,2,1,1
2586,1,0,0
2587,0,0,0
2588,1,0,0
2589,2,1,1
2590,2,1,1
2591,1,0,0
2592,0,0,0
2593,2,1,1
2594,1,0,0
2595,0,0,0
2596,0,0,0
2597,1,0,0
2598,2,1,1
2599,0,0,0
2600,1,0,0
2601,2,1,1
2602,2,1,1
2603,1,0,0
2604,0,0,0
2605,1,0,0
2606,2,1,1
2607,0,0,0
2608,1,0,0
2609,2,1,1
2610,0,0,0
2611,2,1,1
2612,1,0,0
2613,0,0,0
2614,1,0,0
2615,2,1,1
2616,0,0,0
2617,1,0,0
2618,0,0,0
2619,2,1,1
2620,1,0,0
2621,2,1,1
2622,0,0,0
2623,1,0,0
2624,2,1,1
2625,1,0,0
2626,0,0,0
2627,0,0,0
2628,1,0,0
2629,2,1,1
2630,0,0,0
2631,0,0,0
2632,2,1,1
2633,1,0,0
2634,2,1,1
2635,0,0,0
2636,2,1,1
2637,2,1,1
2638,0,0,0
2639,1,0,0
2640,0,0,0
2641,1,0,0
2642,2,1,1
2643,1,0,0
2644,0,0,0
2645,2,1,1
2646,0,0,0
2647,2,1,1
2648,1,0,0
2649,0,0,0
2650,1,0,0
2651,2,1,1
2652,2,1,1
2653,0,0,0
2654,1,0,0
2655,1,0,0
2656,2,1,1
2657,0,0,0
2658,2,1,1
2659,2,1,1
2660,0,0,0
2661,2,1,1
2662,1,0,0
2663,0,0,0
2664,1,0,0
2665,2,1,1
2666,0,0,0
2667,2,1,1
2668,0,0,0
2669,1,0,0
2670,1,0,0
2671,1,0,0
2672,0,0,0
2673,1,0,0
2674,2,1,1
2675,0,0,0
2676,1,0,0
2677,0,0,0
2678,2,1,1
2679,0,0,0
2680,1,0,0
2681,0,0,0
2682,2,1,1
2683,1,0,0
2684,1,0,0
2685,2,1,1
2686,2,1,1
2687,0,0,0
2688,1,0,0
2689,2,1,1
2690,1,0,0
2691,0,0,0
2692,2,1,1
2693,0,0,0
2694,1,0,0
2695,0,0,0
2696,2,1,1
2697,1,0,0
2698,0,0,0
2699,2,1,1
2700,0,0,0
2701,1,0,0
2702,1,0,0
2703,0,0,0
2704,2,1,1
2705,2,1,1
2706,0,0,0
2707,1,0,0
2708,1,0,0
2709,0,0,0
2710,1,0,0
2711,2,1,1
2712,1,0,0
2713,2,1,1
2714,0,0,0
2715,1,0,0
2716,2,1,1
2717,0,0,0
2718,2,1,1
2719,1,0,0
2720,2,1,1
2721,0,0,0
2722,2,1,1
2723,1,0,0
2724,0,0,0
2725,1,0,0
2726,2,1,1
2727,0,0,0
2728,0,0,0
2729,1,0,0
2730,1,0,0
2731,1,0,0
2732,0,0,0
2733,2,1,1
2734,2,1,1
2735,0,0,0
2736,1,0,0
2737,1,0,0
2738,2,1,1
2739,0,0,0
2740,1,0,0
2741,0,0,0
2742,1,0,0
2743,1,0,0
2744,2,1,1
2745,0,0,0
2746,0,0,0
2747,2,1,1
2748,1,0,0
2749,1,0,0
2750,0,0,0
2751,1,0,0
2752,0,0,0
2753,1,0,0
2754,0,0,0
2755,1,0,0
2756,0,0,0
2757,2,1,1
2758,1,0,0
2759,2,1,1
2760,0,0,0
2761,1,0,0
2762,0,0,0
2763,2,1,1
2764,2,1,1
2765,0,0,0
2766,1,0,0
2767,1,0,0
2768,2,1,1
2769,0,0,0
2770,0,0,0
2771,2,1,1
2772,1,0,0
2773,0,0,0
2774,1,0,0
2775,2,1,1
2776,1,0,0
2777,1,0,0
2778,2,1,1
2779,1,0,0
2780,0,0,0
2781,1,0,0
2782,0,0,0
2783,2,1,1
2784,1,0,0
2785,0,0,0
2786,1,0,0
2787,2,1,1
2788,1,0,0
2789,0,0,0
2790,2,1,1
2791,1,0,0
2792,0,0,0
2793,2,1,1
2794,2,1,1
2795,1,0,0
2796,0,0,0
2797,0,0,0
2798,2,1,1
2799,0,0,0
2800,1,0,0
2801,2,1,1
2802,2,1,1
2803,1,0,0
2804,0,0,0
2805,1,0,0
2806,2,1,1
2807,2,1,1
2808,1,0,0
2809,2,1,1
2810,1,0,0
2811,2,1,1
2812,0,0,0
2813,0,0,0
2814,1,0,0
2815,2,1,1
2816,2,1,1
2817,0,0,0
2818,1,0,0
2819,0,0,0
2820,1,0,0
2821,2,1,1
2822,1,0,0
2823,2,1,1
2824,0,0,0
2825,0,0,0
2826,1,0,0
2827,1,0,0
2828,1,0,0
2829,0,0,0
2830,2,1,1
2831,1,0,0
2832,0,0,0
2833,2,1,1
2834,1,0,0
2835,0,0,0
2836,1,0,0
2837,2,1,1
2838,2,1,1
2839,0,0,0
2840,1,0,0
2841,0,0,0
2842,1,0,0
2843,1,0,0
2844,2,1,1
2845,0,0,0
2846,1,0,0
2847,1,0,0
2848,0,0,0
2849,0,0,0
2850,1,0,0
2851,1,0,0
2852,2,1,1
2853,1,0,0
2854,0,0,0
2855,2,1,1
2856,1,0,0
2857,0,0,0
2858,0,0,0
2859,0,0,0
2860,2,1,1
2861,0,0,0
2862,0,0,0
2863,1,0,0
2864,2,1,1
2865,1,0,0
2866,0,0,0
2867,2,1,1
2868,1,0,0
2869,0,0,0
2870,0,0,0
2871,2,1,1
2872,1,0,0
2873,0,0,0
2874,2,1,1
2875,2,1,1
2876,1,0,0
2877,0,0,0
2878,1,0,0
2879,2,1,1
2880,0,0,0
2881,1,0,0
2882,2,1,1
2883,0,0,0
2884,1,0,0
2885,2,1,1
2886,0,0,0
2887,2,1,1
2888,0,0,0
2889,2,1,1
2890,0,0,0
2891,1,0,0
2892,2,1,1
2893,2,1,1
2894,1,0,0
2895,0,0,0
2896,2,1,1
2897,1,0,0
2898,0,0,0
2899,0,0,0
2900,2,1,1
2901,1,0,0
2902,0,0,0
2903,1,0,0
2904,2,1,1
2905,0,0,0
2906,2,1,1
2907,1,0,0
2908,1,0,0
2909,0,0,0
2910,1,0,0
2911,1,0,0
2912,0,0,0
2913,2,1,1
2914,2,1,1
2915,1,0,0
2916,0,0,0
2917,2,1,1
2918,0,0,0
2919,0,0,0
2920,0,0,0
2921,1,0,0
2922,1,0,0
2923,0,0,0
2924,2,1,1
2925,0,0,0
2926,1,0,0
2927,2,1,1
2928,1,0,0
2929,1,0,0
2930,0,0,0
2931,2,1,1
2932,0,0,0
2933,1,0,0
2934,0,0,0
2935,2,1,1
2936,1,0,0
2937,1,0,0
2938,2,1,1
2939,0,0,0
2940,2,1,1
2941,0,0,0
2942,1,0,0
2943,2,1,1
2944,1,0,0
2945,0,0,0
2946,2,1,1
2947,0,0,0
2948,1,0,0
2949,2,1,1
2950,0,0,0
2951,1,0,0
2952,0,0,0
2953,1,0,0
2954,2,1,1
2955,0,0,0
2956,1,0,0
2957,1,0,0
2958,1,0,0
2959,1,0,0
2960,2,1,1
2961,1,0,0
2962,0,0,0
2963,1,0,0
2964,2,1,1
2965,0,0,0
2966,0,0,0
2967,1,0,0
2968,2,1,1
2969,0,0,0
2970,1,0,0
2971,2,1,1
2972,1,0,0
2973,2,1,1
2974,0,0,0
2975,1,0,0
2976,0,0,0
2977,2,1,1
2978,2,1,1
2979,0,0,0
2980,1,0,0
2981,1,0,0
2982,0,0,0
2983,2,1,1
2984,2,1,1
2985,0,0,0
2986,1,0,0
2987,1,0,0
2988,0,0,0
2989,2,1,1
2990,0,0,0
2991,1,0,0
2992,1,0,0
2993,1,0,0
2994,1,0,0
2995,1,0,0
2996,2,1,1
2997,0,0,0
2998,1,0,0
2999,0,0,0
3000,2,1,1
3001,2,1,1
3002,1,0,0
3003,0,0,0
3004,0,0,0
3005,2,1,1
3006,1,0,0
3007,1,0,0
3008,0,0,0
3009,2,1,1
3010,0,0,0
3011,2,1,1
3012,1,0,0
3013,1,0,0
3014,0,0,0
3015,2,1,1
3016,0,0,0
3017,1,0,0
3018,2,1,1
3019,2,1,1
3020,2,1,1
3021,0,0,0
3022,2,1,1
3023,1,0,0
3024,0,0,0
3025,0,0,0
3026,2,1,1
3027,1,0,0
3028,0,0,0
3029,1,0,0
3030,1,0,0
3031,2,1,1
3032,0,0,0
3033,1,0,0
3034,2,1,1
3035,0,0,0
3036,1,0,0
3037,1,0,0
3038,0,0,0
3039,2,1,1
3040,2,1,1
3041,1,0,0
3042,0,0,0
3043,2,1,1
3044,0,0,0
3045,1,0,0
3046,0,0,0
3047,1,0,0
3048,2,1,1
3049,0,0,0
3050,1,0,0
3051,2,1,1
3052,2,1,1
3053,1,0,0
3054,2,1,1
3055,0,0,0
3056,1,0,0
3057,1,0,0
3058,1,0,0
3059,0,0,0
3060,2,1,1
3061,2,1,1
3062,1,0,0
3063,0,0,0
3064,2,1,1
3065,0,0,0
3066,1,0,0
3067,0,0,0
3068,1,0,0
3069,2,1,1
3070,0,0,0
3071,1,0,0
3072,2,1,1
3073,2,1,1
3074,1,0,0
3075,0,0,0
3076,1,0,0
3077,0,0,0
3078,1,0,0
3079,0,0,0
3080,1,0,0
3081,2,1,1
3082,0,0,0
3083,1,0,0
3084,2,1,1
3085,0,0,0
3086,2,1,1
3087,1,0,0
3088,0,0,0
3089,1,0,0
3090,2,1,1
3091,2,1,1
3092,1,0,0
3093,0,0,0
3094,0,0,0
3095,1,0,0
3096,2,1,1
3097,1,0,0
3098,2,1,1
3099,0,0,0
3100,2,1,1
3101,0,0,0
3102,1,0,0
3103,1,0,0
3104,0,0,0
3105,1,0,0
3106,2,1,1
3107,0,0,0
3108,0,0,0
3109,1,0,0
3110,2,1,1
3111,2,1,1
3112,1,0,0
3113,0,0,0
3114,1,0,0
3115,2,1,1
3116,0,0,0
3117,0,0,0
3118,1,0,0
3119,2,1,1
3120,2,1,1
3121,0,0,0
3122,1,0,0
3123,2,1,1
3124,1,0,0
3125,2,1,1
3126,0,0,0
3127,1,0,0
3128,2,1,1
3129,1,0,0
3130,0,0,0
3131,2,1,1
3132,0,0,0
3133,2,1,1
3134,1,0,0
3135,0,0,0
3136,2,1,1
3137,1,0,0
3138,0,0,0
3139,2,1,1
3140,1,0,0
3141,1,0,0
3142,0,0,0
3143,2,1,1
3144,1,0,0
3145,2,1,1
3146,0,0,0
3147,1,0,0
3148,2,1,1
3149,0,0,0
3150,0,0,0
3151,1,0,0
3152,1,0,0
3153,2,1,1
3154,0,0,0
3155,1,0,0
3156,0,0,0
3157,2,1,1
3158,1,0,0
3159,2,1,1
3160,1,0,0
3161,0,0,0
3162,0,0,0
3163,2,1,1
3164,2,1,1
3165,1,0,0
3166,2,1,1
3167,0,0,0
3168,1,0,0
3169,0,0,0
3170,2,1,1
3171,1,0,0
3172,0,0,0
3173,2,1,1
3174,2,1,1
3175,2,1,1
3176,0,0,0
3177,2,1,1
3178,0,0,0
3179,1,0,0
3180,1,0,0
3181,2,1,1
3182,0,0,0
3183,2,1,1
3184,1,0,0
3185,0,0,0
3186,1,0,0
3187,0,0,0
3188,2,1,1
3189,1,0,0
3190,0,0,0
3191,2,1,1
3192,1,0,0
3193,2,1,1
3194,0,0,0
3195,0,0,0
3196,1,0,0
3197,2,1,1
3198,1,0,0
3199,2,1,1
3200,0,0,0
3201,2,1,1
3202,0,0,0
3203,1,0,0
3204,2,1,1
3205,0,0,0
3206,1,0,0
3207,2,1,1
3208,0,0,0
3209,1,0,0
3210,1,0,0
3211,0,0,0
3212,2,1,1
3213,1,0,0
3214,2,1,1
3215,1,0,0
3216,1,0,0
3217,0,0,0
3218,0,0,0
