,label,A,B
1665,1,1,1
1666,1,1,1
1667,0,1,1
1668,2,1,1
1669,0,1,1
1670,1,1,0
1671,2,1,1
1672,2,0,0
1673,0,1,1
1674,2,1,1
1675,1,1,1
1676,0,1,1
1677,1,0,0
1678,1,1,1
1679,0,1,1
1680,2,1,1
1681,2,1,1
1682,0,1,1
1683,1,1,1
1684,2,1,1
1685,0,1,1
1686,1,1,1
1687,1,1,0
1688,2,0,0
1689,0,1,1
1690,2,1,1
1691,1,1,1
1692,0,1,1
1693,0,0,0
1694,2,1,1
1695,1,1,1
1696,2,1,1
1697,0,1,1
1698,1,1,1
1699,2,0,0
1700,1,0,0
1701,0,1,1
1702,0,1,1
1703,1,1,1
1704,2,1,1
1705,0,1,1
1706,1,1,1
1707,2,1,1
1708,1,1,1
1709,0,1,1
1710,2,1,1
1711,2,1,0
1712,0,0,0
1713,2,1,1
1714,1,1,1
1715,2,1,1
1716,0,1,1
1717,1,1,1
1718,2,1,1
1719,0,1,1
1720,0,1,1
1721,1,1,1
1722,1,1,1
1723,0,1,1
1724,1,1,1
1725,2,1,1
1726,0,1,1
1727,2,1,1
1728,1,1,1
1729,0,1,1
1730,0,1,1
1731,2,1,1
1732,1,1,0
1733,1,1,1
1734,0,1,1
1735,2,1,1
1736,0,1,0
1737,1,1,0
1738,2,1,1
1739,2,1,1
1740,0,1,1
1741,2,1,1
1742,0,1,1
1743,1,1,1
1744,2,1,1
1745,2,1,1
1746,1,1,1
1747,0,1,1
1748,1,1,1
1749,0,1,1
1750,2,1,1
1751,1,1,1
1752,0,1,1
1753,2,0,0
1754,2,1,1
1755,1,0,0
1756,2,1,1
1757,2,1,1
1758,1,1,1
1759,0,1,1
1760,2,1,1
1761,0,1,1
1762,1,1,1
1763,0,0,0
1764,2,1,1
1765,1,1,1
1766,2,1,1
1767,1,1,1
1768,0,1,1
1769,1,1,1
1770,0,1,1
1771,1,0,0
1772,1,0,0
1773,2,1,1
1774,0,1,1
1775,2,0,0
1776,1,1,1
1777,2,1,1
1778,1,1,1
1779,0,1,1
1780,2,1,1
1781,0,1,1
1782,1,1,1
1783,2,1,1
1784,2,1,1
1785,1,1,1
1786,0,1,1
1787,2,1,1
1788,2,1,0
1789,1,1,1
1790,0,1,1
1791,1,0,0
1792,0,1,1
1793,0,1,1
1794,2,0,0
1795,2,1,1
1796,0,1,1
1797,1,1,1
1798,2,1,1
1799,0,1,1
1800,1,1,1
1801,2,1,1
1802,0,1,1
1803,2,0,1
1804,1,1,1
1805,0,1,1
1806,1,1,1
1807,2,1,1
1808,0,0,0
1809,1,1,1
1810,2,1,1
1811,0,1,1
1812,2,1,1
1813,1,1,1
1814,0,1,1
1815,1,1,1
1816,2,1,1
1817,1,0,0
1818,0,1,1
1819,2,0,0
1820,0,1,1
1821,1,1,1
1822,2,1,1
1823,1,1,1
1824,0,1,1
1825,2,1,1
1826,0,1,1
1827,1,1,1
1828,1,1,1
1829,2,0,0
1830,0,1,1
1831,0,1,1
1832,2,1,1
1833,1,1,1
1834,0,1,1
1835,1,1,0
1836,2,0,0
1837,2,1,1
1838,1,1,1
1839,0,1,1
1840,0,1,1
1841,1,1,1
1842,2,1,0
1843,2,1,1
1844,1,1,1
1845,0,1,1
1846,0,1,1
1847,1,1,1
1848,2,1,1
1849,0,1,1
1850,1,1,1
1851,0,1,1
1852,1,0,0
1853,0,1,1
1854,1,1,1
1855,0,0,0
1856,2,1,1
1857,1,1,0
1858,0,1,1
1859,2,1,1
1860,1,1,1
1861,0,1,1
1862,1,1,1
1863,2,1,1
1864,2,0,1
1865,2,1,0
1866,0,1,1
1867,1,1,1
1868,2,1,1
1869,0,1,1
1870,1,1,1
1871,0,1,1
1872,2,1,1
1873,1,1,1
1874,2,1,1
1875,0,1,1
1876,0,1,1
1877,1,1,1
1878,2,1,1
1879,2,0,1
1880,1,1,1
1881,1,1,1
1882,2,1,1
1883,0,1,1
1884,1,1,1
1885,1,1,1
1886,2,1,1
1887,0,1,1
1888,1,1,0
1889,1,1,0
1890,1,0,0
1891,1,1,1
1892,0,1,1
1893,2,1,1
1894,2,0,0
1895,0,1,1
1896,1,1,1
1897,1,1,1
1898,0,1,1
1899,2,1,1
1900,2,0,0
1901,0,1,1
1902,1,1,1
1903,1,1,1
1904,0,0,0
1905,2,1,1
1906,2,1,1
1907,0,1,1
1908,1,1,1
1909,1,1,1
1910,0,1,1
1911,2,1,1
1912,0,1,1
1913,2,0,1
1914,2,1,1
1915,1,1,1
1916,2,0,0
1917,0,1,1
1918,0,1,1
1919,2,1,0
1920,1,1,1
1921,2,1,1
1922,1,1,0
1923,0,1,1
1924,2,1,1
1925,2,1,1
1926,0,1,1
1927,1,1,1
1928,0,1,1
1929,1,1,1
1930,0,1,1
1931,2,1,1
1932,1,1,1
1933,0,0,0
1934,1,1,1
1935,2,1,1
1936,2,0,0
1937,1,0,0
1938,2,1,1
1939,1,1,1
1940,2,1,1
1941,0,1,1
1942,1,1,1
1943,0,1,1
1944,2,1,1
1945,2,1,1
1946,0,1,1
1947,1,1,1
1948,2,1,1
1949,1,1,0
1950,0,0,0
1951,0,1,1
1952,1,0,0
1953,2,1,1
1954,2,1,1
1955,1,1,1
1956,0,1,1
1957,1,1,0
1958,1,1,1
1959,0,1,1
1960,0,1,1
1961,0,1,1
1962,0,1,1
1963,2,1,1
1964,0,1,1
1965,1,1,1
1966,2,1,1
1967,2,1,1
1968,0,1,1
1969,1,1,1
1970,0,1,1
1971,2,1,1
1972,2,1,1
1973,1,1,1
1974,0,1,1
1975,0,0,1
1976,1,1,1
1977,1,1,1
1978,1,1,1
1979,0,1,1
1980,1,1,1
1981,2,1,1
1982,0,1,1
1983,1,1,1
1984,0,1,1
1985,2,1,1
1986,1,1,1
1987,1,0,1
1988,2,1,1
1989,0,1,1
1990,1,1,1
1991,1,1,1
1992,0,1,1
1993,1,1,1
1994,0,1,1
1995,2,1,1
1996,0,1,1
1997,1,1,0
1998,2,0,0
1999,1,1,1
2000,0,1,1
2001,2,0,0
2002,0,1,1
2003,2,1,1
2004,1,1,1
2005,0,1,1
2006,1,1,1
2007,2,1,1
2008,2,1,1
2009,0,1,1
2010,1,1,1
2011,2,1,1
2012,1,1,1
2013,0,1,1
2014,2,1,1
2015,0,1,1
2016,1,1,1
2017,2,1,1
2018,2,1,0
2019,0,1,1
2020,2,1,1
2021,2,1,1
2022,1,0,0
2023,1,1,1
2024,2,1,1
2025,0,1,1
2026,2,0,0
2027,0,1,1
2028,1,1,1
2029,1,1,1
2030,2,1,1
2031,0,1,1
2032,0,1,1
2033,1,1,1
2034,2,1,1
2035,1,1,1
2036,0,1,1
2037,2,0,0
2038,2,1,1
2039,1,0,0
2040,0,1,1
2041,0,1,1
2042,2,1,1
2043,1,1,1
2044,0,1,1
2045,2,1,1
2046,1,1,1
2047,2,1,0
2048,0,1,1
2049,1,1,1
2050,1,1,0
2051,0,1,1
2052,0,1,1
2053,2,1,1
2054,1,1,1
2055,0,1,1
2056,2,1,1
2057,1,1,1
2058,1,1,1
2059,2,1,1
2060,0,1,1
2061,0,1,1
2062,2,1,1
2063,1,1,1
2064,2,1,1
2065,1,1,1
2066,0,1,1
2067,1,1,1
2068,0,1,1
2069,2,1,1
2070,0,1,1
2071,1,1,1
2072,2,1,1
2073,1,1,0
2074,2,0,0
2075,0,1,1
2076,1,1,1
2077,0,0,0
2078,2,1,1
2079,0,1,1
2080,1,1,1
2081,2,0,0
2082,0,1,1
2083,2,1,0
2084,1,1,1
2085,0,1,1
2086,1,1,1
2087,2,1,1
2088,1,1,1
2089,2,1,1
2090,2,1,1
2091,1,1,1
2092,0,1,1
2093,2,1,1
2094,1,1,1
2095,0,1,1
2096,2,1,1
2097,1,1,1
2098,0,1,1
2099,2,0,0
2100,0,1,1
2101,1,1,1
2102,2,0,0
2103,2,1,1
2104,1,1,1
2105,0,1,1
2106,0,1,1
2107,2,1,1
2108,2,1,1
2109,2,1,1
2110,1,1,1
2111,0,1,1
2112,2,0,0
2113,1,1,1
2114,2,1,1
2115,0,1,1
2116,2,1,0
2117,2,1,1
2118,2,1,1
2119,0,0,0
2120,1,1,1
2121,2,1,1
2122,1,1,1
2123,0,1,1
2124,0,1,1
2125,1,1,1
2126,2,1,1
2127,1,1,1
2128,2,1,1
2129,0,1,1
2130,1,1,1
2131,2,1,1
2132,0,1,1
2133,1,1,1
2134,2,1,1
2135,0,1,1
2136,1,1,1
2137,2,1,1
2138,0,0,0
2139,2,1,1
2140,0,1,1
2141,2,1,1
2142,0,1,1
2143,2,1,1
2144,1,1,1
2145,2,0,0
2146,0,0,0
2147,1,1,1
2148,2,1,1
2149,0,1,1
2150,2,1,1
2151,2,1,1
2152,1,1,1
2153,0,1,1
2154,1,1,0
2155,0,1,1
2156,2,1,0
2157,0,1,1
2158,1,1,1
2159,2,1,1
2160,0,1,1
2161,1,1,1
2162,2,1,1
2163,0,1,1
2164,2,1,1
2165,1,1,1
2166,2,1,1
2167,1,1,1
2168,0,1,1
2169,1,1,1
2170,0,1,1
2171,2,1,1
2172,0,1,1
2173,0,1,1
2174,2,0,0
2175,0,1,1
2176,2,1,1
2177,1,1,1
2178,0,1,1
2179,2,1,1
2180,1,1,1
2181,0,1,1
2182,2,1,1
2183,1,1,1
2184,1,0,0
2185,1,1,1
2186,0,1,1
2187,0,1,1
2188,2,1,1
2189,2,0,0
2190,0,0,0
2191,2,1,1
2192,2,1,1
2193,0,1,1
2194,1,1,1
2195,2,0,0
2196,1,1,1
2197,2,0,0
2198,0,1,1
2199,2,0,0
2200,0,1,1
2201,1,1,1
2202,2,1,1
2203,0,1,1
2204,1,1,1
2205,2,1,1
2206,2,1,0
2207,1,1,1
2208,0,1,1
2209,2,1,1
2210,1,1,1
2211,2,1,1
2212,0,1,1
2213,1,1,1
2214,1,0,0
2215,0,1,1
2216,1,0,1
2217,0,1,1
2218,2,1,1
2219,1,1,1
2220,2,1,1
2221,1,0,1
2222,2,1,1
2223,0,1,1
2224,2,0,1
2225,1,1,1
2226,2,1,1
2227,0,0,0
2228,1,1,1
2229,2,1,1
2230,0,0,0
2231,1,1,1
2232,1,1,0
2233,0,1,1
2234,2,0,0
2235,0,1,1
2236,2,0,0
2237,1,0,0
2238,0,1,1
2239,1,0,1
2240,1,0,0
2241,1,1,1
2242,2,1,1
2243,0,1,1
2244,2,1,1
2245,0,1,1
2246,2,1,1
2247,0,1,1
2248,2,1,1
2249,1,1,1
2250,0,1,1
2251,2,1,1
2252,1,1,1
2253,2,1,1
2254,0,1,1
2255,1,1,1
2256,0,1,1
2257,2,1,1
2258,2,1,1
2259,0,1,1
2260,1,1,1
2261,1,1,1
2262,0,1,1
2263,2,1,1
2264,0,1,1
2265,1,1,1
2266,2,1,1
2267,2,1,1
2268,0,1,1
2269,2,1,1
2270,0,1,1
2271,2,1,1
2272,1,1,1
2273,0,1,1
2274,1,1,1
2275,2,1,0
2276,2,1,1
2277,0,1,1
2278,1,1,1
2279,2,1,1
2280,1,1,1
2281,0,1,1
2282,1,1,1
2283,2,0,0
2284,0,1,1
2285,1,1,0
2286,2,1,1
2287,0,1,1
2288,2,1,1
2289,1,1,1
2290,0,0,1
2291,2,1,1
2292,0,1,1
2293,1,1,0
2294,0,1,1
2295,1,1,1
2296,1,1,1
2297,0,1,1
2298,2,1,1
2299,2,0,1
2300,2,1,1
2301,2,0,0
2302,2,1,0
2303,2,1,1
2304,0,1,1
2305,1,1,1
2306,0,1,1
2307,1,1,1
2308,1,1,1
2309,1,0,1
2310,0,1,1
2311,2,1,1
2312,2,1,0
2313,1,1,1
2314,0,1,1
2315,1,1,1
2316,2,1,1
2317,0,1,1
2318,0,1,1
2319,1,1,1
2320,2,1,1
2321,1,1,1
2322,2,1,1
2323,0,1,1
2324,2,1,1
2325,0,1,1
2326,1,1,1
2327,1,1,0
2328,2,0,0
2329,0,1,1
2330,1,1,1
2331,2,1,1
2332,0,1,1
2333,0,1,1
2334,2,1,1
2335,1,1,1
2336,0,1,1
2337,1,1,1
2338,2,1,1
2339,2,0,0
2340,0,0,0
2341,1,1,1
2342,0,1,1
2343,2,1,1
2344,1,1,1
2345,2,1,1
2346,1,1,1
2347,0,1,1
2348,2,1,1
2349,2,0,0
2350,0,1,1
2351,2,1,1
2352,0,1,1
2353,1,1,1
2354,1,1,1
2355,2,1,1
2356,0,1,1
2357,1,1,1
2358,0,1,1
2359,2,1,1
2360,1,1,1
2361,0,0,0
2362,2,1,1
2363,2,1,1
2364,0,1,1
2365,1,1,1
2366,0,1,1
2367,2,1,1
2368,1,1,1
2369,1,1,1
2370,2,0,0
2371,0,1,1
2372,0,1,1
2373,2,1,1
2374,1,1,1
2375,0,1,1
2376,1,1,1
2377,2,1,1
2378,0,1,1
2379,2,1,1
2380,1,1,1
2381,2,1,1
2382,0,1,1
2383,2,1,1
2384,0,1,1
2385,1,1,1
2386,0,1,1
2387,2,1,1
2388,1,1,1
2389,0,1,1
2390,1,1,1
2391,2,1,1
2392,1,1,1
2393,0,1,1
2394,2,1,1
2395,1,1,1
2396,2,1,1
2397,0,1,1
2398,0,1,1
2399,2,1,1
2400,1,1,1
2401,2,1,1
2402,0,1,1
2403,1,1,1
2404,1,1,1
2405,2,1,1
2406,0,1,1
2407,1,1,1
2408,2,1,1
2409,0,1,1
2410,1,1,1
2411,1,1,1
2412,0,1,1
2413,0,1,1
2414,2,1,1
2415,2,0,0
2416,1,1,1
2417,0,1,1
2418,2,1,1
2419,2,0,0
2420,0,0,0
2421,1,0,0
2422,2,0,0
2423,1,1,1
2424,2,1,1
2425,2,1,1
2426,0,1,1
2427,1,1,1
2428,0,1,1
2429,1,1,1
2430,2,1,1
2431,1,1,1
2432,0,1,1
2433,1,1,1
2434,2,1,1
2435,0,1,1
2436,1,1,1
2437,2,1,1
2438,0,1,1
2439,1,1,1
2440,1,1,1
2441,0,1,1
2442,2,1,1
2443,0,1,0
2444,2,1,1
2445,1,1,0
2446,0,1,1
2447,2,0,0
2448,2,1,1
2449,0,1,1
2450,1,1,1
2451,2,1,1
2452,0,1,1
2453,2,1,1
2454,1,1,1
2455,0,1,1
2456,1,1,1
2457,2,1,1
2458,2,1,1
2459,1,1,1
2460,0,0,0
2461,1,1,1
2462,1,1,1
2463,1,1,1
2464,1,1,1
2465,2,1,1
2466,0,1,1
2467,1,1,1
2468,2,0,0
2469,0,1,1
2470,1,1,1
2471,2,1,1
2472,0,1,1
2473,0,0,0
2474,2,1,1
2475,1,0,0
2476,2,1,1
2477,0,1,1
2478,1,1,1
2479,0,1,1
2480,1,1,1
2481,2,0,1
2482,0,1,1
2483,2,1,1
2484,1,1,1
2485,1,1,1
2486,2,1,1
2487,0,1,1
2488,0,1,1
2489,2,1,1
2490,1,1,1
2491,0,1,1
2492,1,1,1
2493,1,1,1
2494,2,1,1
2495,0,1,1
2496,1,1,1
2497,2,1,1
2498,0,1,1
2499,1,1,1
2500,1,1,1
2501,2,0,0
2502,0,1,1
2503,0,1,1
2504,1,1,1
2505,1,1,1
2506,1,1,1
2507,1,1,1
2508,0,1,1
2509,0,1,1
2510,2,1,1
2511,1,1,1
2512,2,1,1
2513,0,1,1
2514,1,1,0
2515,1,1,1
2516,0,1,1
2517,2,1,0
2518,0,1,1
2519,2,0,0
2520,1,1,1
2521,0,1,1
2522,1,0,0
2523,1,1,1
2524,2,0,0
2525,0,1,1
2526,1,1,1
2527,2,0,0
2528,0,1,1
2529,1,1,1
2530,2,1,1
2531,0,1,1
2532,1,1,1
2533,0,1,1
2534,1,0,0
2535,2,1,1
2536,0,1,1
2537,1,1,1
2538,1,1,1
2539,0,1,1
2540,2,1,1
2541,1,0,1
2542,1,0,0
2543,2,1,1
2544,2,0,0
2545,2,1,1
2546,1,1,1
2547,0,1,1
2548,2,1,1
2549,0,0,0
2550,1,1,1
2551,1,1,1
2552,2,1,0
2553,2,1,1
2554,0,1,1
2555,2,1,1
2556,1,1,1
2557,0,1,1
2558,2,1,1
2559,1,1,1
2560,2,1,0
2561,0,0,0
2562,0,1,1
2563,1,1,1
2564,0,1,1
2565,2,1,1
2566,2,1,1
2567,0,0,0
2568,1,1,1
2569,2,1,1
2570,0,1,1
2571,1,1,1
2572,2,1,1
2573,0,0,0
2574,1,1,1
2575,0,1,1
2576,2,0,0
2577,1,1,1
2578,0,1,1
2579,2,1,1
2580,1,1,1
2581,1,1,1
2582,2,1,1
2583,0,0,0
2584,0,1,1
2585,2,1,1
2586,1,1,1
2587,0,1,1
2588,1,1,1
2589,2,1,1
2590,2,1,1
2591,1,1,0
2592,0,1,1
2593,2,1,1
2594,1,1,1
2595,0,1,1
2596,0,1,1
2597,1,1,1
2598,2,1,1
2599,0,1,1
2600,1,1,1
2601,2,1,1
2602,2,0,0
2603,1,1,1
2604,0,1,1
2605,1,1,1
2606,2,0,1
2607,0,1,1
2608,1,1,1
2609,2,0,0
2610,0,1,1
2611,2,1,1
2612,1,1,1
2613,0,1,1
2614,1,1,1
2615,2,1,1
2616,0,1,1
2617,1,0,0
2618,0,1,1
2619,2,1,1
2620,1,1,1
2621,2,1,1
2622,0,1,1
2623,1,1,1
2624,2,1,0
2625,1,1,1
2626,0,1,1
2627,0,1,1
2628,1,1,1
2629,2,1,1
2630,0,1,1
2631,0,1,1
2632,2,1,1
2633,1,1,1
2634,2,0,0
2635,0,1,1
2636,2,1,1
2637,2,1,1
2638,0,1,1
2639,1,1,1
2640,0,1,1
2641,1,1,1
2642,2,1,1
2643,1,1,1
2644,0,1,0
2645,2,1,1
2646,0,1,1
2647,2,1,1
2648,1,1,1
2649,0,1,1
2650,1,1,1
2651,2,1,1
2652,2,1,1
2653,0,1,1
2654,1,1,1
2655,1,0,0
2656,2,1,1
2657,0,1,1
2658,2,1,1
2659,2,1,1
2660,0,1,1
2661,2,1,1
2662,1,1,1
2663,0,0,1
2664,1,1,1
2665,2,0,0
2666,0,1,1
2667,2,1,1
2668,0,0,0
2669,1,1,1
2670,1,0,0
2671,1,1,1
2672,0,1,1
2673,1,1,0
2674,2,1,0
2675,0,1,1
2676,1,1,1
2677,0,0,0
2678,2,1,1
2679,0,1,1
2680,1,1,1
2681,0,1,1
2682,2,1,1
2683,1,1,1
2684,1,1,1
2685,2,1,1
2686,2,1,1
2687,0,1,1
2688,1,1,1
2689,2,1,1
2690,1,0,0
2691,0,1,1
2692,2,1,1
2693,0,1,1
2694,1,1,1
2695,0,1,1
2696,2,1,1
2697,1,1,1
2698,0,1,1
2699,2,1,1
2700,0,0,0
2701,1,1,1
2702,1,1,1
2703,0,1,1
2704,2,1,1
2705,2,1,1
2706,0,1,1
2707,1,1,1
2708,1,1,1
2709,0,1,1
2710,1,1,1
2711,2,1,1
2712,1,1,1
2713,2,1,1
2714,0,1,1
2715,1,1,1
2716,2,1,1
2717,0,1,1
2718,2,1,1
2719,1,1,1
2720,2,1,1
2721,0,1,1
2722,2,1,1
2723,1,1,1
2724,0,1,1
2725,1,1,1
2726,2,1,1
2727,0,1,1
2728,0,1,1
2729,1,1,1
2730,1,1,1
2731,1,1,1
2732,0,1,1
2733,2,1,1
2734,2,0,1
2735,0,1,1
2736,1,1,1
2737,1,1,1
2738,2,1,1
2739,0,1,1
2740,1,1,1
2741,0,1,1
2742,1,1,1
2743,1,1,1
2744,2,1,1
2745,0,1,1
2746,0,0,0
2747,2,1,1
2748,1,1,1
2749,1,1,1
2750,0,1,1
2751,1,1,1
2752,0,1,1
2753,1,1,1
2754,0,1,1
2755,1,1,1
2756,0,1,1
2757,2,1,1
2758,1,1,1
2759,2,1,1
2760,0,1,1
2761,1,1,1
2762,0,1,1
2763,2,1,1
2764,2,0,0
2765,0,1,1
2766,1,1,1
2767,1,1,1
2768,2,1,1
2769,0,1,1
2770,0,1,1
2771,2,1,1
2772,1,1,1
2773,0,1,1
2774,1,1,1
2775,2,1,1
2776,1,1,1
2777,1,1,1
2778,2,1,1
2779,1,1,1
2780,0,1,1
2781,1,0,0
2782,0,1,1
2783,2,0,1
2784,1,1,1
2785,0,1,1
2786,1,1,1
2787,2,1,1
2788,1,1,1
2789,0,1,1
2790,2,0,0
2791,1,1,1
2792,0,1,1
2793,2,1,1
2794,2,1,1
2795,1,1,1
2796,0,1,1
2797,0,1,1
2798,2,1,1
2799,0,0,0
2800,1,0,0
2801,2,1,1
2802,2,1,1
2803,1,1,1
2804,0,0,0
2805,1,1,1
2806,2,0,0
2807,2,1,1
2808,1,1,0
2809,2,0,0
2810,1,1,1
2811,2,1,1
2812,0,1,1
2813,0,1,1
2814,1,1,1
2815,2,1,1
2816,2,1,1
2817,0,0,0
2818,1,1,1
2819,0,1,1
2820,1,1,1
2821,2,0,0
2822,1,0,0
2823,2,1,1
2824,0,1,1
2825,0,1,1
2826,1,1,1
2827,1,1,1
2828,1,1,1
2829,0,1,1
2830,2,1,1
2831,1,1,1
2832,0,1,1
2833,2,1,1
2834,1,1,1
2835,0,1,1
2836,1,1,1
2837,2,1,1
2838,2,1,1
2839,0,0,1
2840,1,1,1
2841,0,1,1
2842,1,1,1
2843,1,1,1
2844,2,1,0
2845,0,1,1
2846,1,1,1
2847,1,0,0
2848,0,1,1
2849,0,1,0
2850,1,1,1
2851,1,1,1
2852,2,1,1
2853,1,1,1
2854,0,1,1
2855,2,1,1
2856,1,1,1
2857,0,0,0
2858,0,1,1
2859,0,1,1
2860,2,1,1
2861,0,0,0
2862,0,1,1
2863,1,1,1
2864,2,1,1
2865,1,1,1
2866,0,1,1
2867,2,1,1
2868,1,1,1
2869,0,1,0
2870,0,1,1
2871,2,1,1
2872,1,1,1
2873,0,1,1
2874,2,1,1
2875,2,1,1
2876,1,1,1
2877,0,1,1
2878,1,1,1
2879,2,1,1
2880,0,1,1
2881,1,1,0
2882,2,0,0
2883,0,1,1
2884,1,1,1
2885,2,1,1
2886,0,1,1
2887,2,1,1
2888,0,1,1
2889,2,0,0
2890,0,1,1
2891,1,1,1
2892,2,1,1
2893,2,1,1
2894,1,1,1
2895,0,1,1
2896,2,1,1
2897,1,1,1
2898,0,1,1
2899,0,1,1
2900,2,0,0
2901,1,1,1
2902,0,1,1
2903,1,1,1
2904,2,0,0
2905,0,1,1
2906,2,1,1
2907,1,1,1
2908,1,1,1
2909,0,1,1
2910,1,1,1
2911,1,1,1
2912,0,1,1
2913,2,0,0
2914,2,1,1
2915,1,1,1
2916,0,1,1
2917,2,0,0
2918,0,0,0
2919,0,1,1
2920,0,1,1
2921,1,1,1
2922,1,1,1
2923,0,1,1
2924,2,0,0
2925,0,1,1
2926,1,1,1
2927,2,1,1
2928,1,1,1
2929,1,0,0
2930,0,1,1
2931,2,1,1
2932,0,1,1
2933,1,1,1
2934,0,1,1
2935,2,1,1
2936,1,1,1
2937,1,1,1
2938,2,1,1
2939,0,1,1
2940,2,1,1
2941,0,1,1
2942,1,1,1
2943,2,1,1
2944,1,1,1
2945,0,1,1
2946,2,1,1
2947,0,1,1
2948,1,1,1
2949,2,1,1
2950,0,1,1
2951,1,1,0
2952,0,0,0
2953,1,1,0
2954,2,1,1
2955,0,1,1
2956,1,1,1
2957,1,0,0
2958,1,1,1
2959,1,1,1
2960,2,1,1
2961,1,1,1
2962,0,1,1
2963,1,1,1
2964,2,1,1
2965,0,1,1
2966,0,1,1
2967,1,1,1
2968,2,1,0
2969,0,1,1
2970,1,1,1
2971,2,1,1
2972,1,1,1
2973,2,1,1
2974,0,1,1
2975,1,1,1
2976,0,1,1
2977,2,1,1
2978,2,1,1
2979,0,1,1
2980,1,1,1
2981,1,1,0
2982,0,1,1
2983,2,1,1
2984,2,1,1
2985,0,1,1
2986,1,1,1
2987,1,1,1
2988,0,1,1
2989,2,1,1
2990,0,1,0
2991,1,0,0
2992,1,0,0
2993,1,1,1
2994,1,1,1
2995,1,1,1
2996,2,1,1
2997,0,0,0
2998,1,0,0
2999,0,1,1
3000,2,1,0
3001,2,1,1
3002,1,0,0
3003,0,1,1
3004,0,1,1
3005,2,1,1
3006,1,1,1
3007,1,0,1
3008,0,1,1
3009,2,1,1
3010,0,1,1
3011,2,1,1
3012,1,0,0
3013,1,1,1
3014,0,1,1
3015,2,1,1
3016,0,1,1
3017,1,1,0
3018,2,1,0
3019,2,1,1
3020,2,0,0
3021,0,1,1
3022,2,0,1
3023,1,1,1
3024,0,1,0
3025,0,1,1
3026,2,1,0
3027,1,1,0
3028,0,1,1
3029,1,1,1
3030,1,0,0
3031,2,1,1
3032,0,1,1
3033,1,0,0
3034,2,1,1
3035,0,1,1
3036,1,1,1
3037,1,1,1
3038,0,1,1
3039,2,1,1
3040,2,1,0
3041,1,1,1
3042,0,1,1
3043,2,1,1
3044,0,1,1
3045,1,1,1
3046,0,1,0
3047,1,1,1
3048,2,1,1
3049,0,1,1
3050,1,1,1
3051,2,1,1
3052,2,1,1
3053,1,1,1
3054,2,1,1
3055,0,1,0
3056,1,1,1
3057,1,1,1
3058,1,1,1
3059,0,1,1
3060,2,1,1
3061,2,1,1
3062,1,1,1
3063,0,0,0
3064,2,1,1
3065,0,1,1
3066,1,1,1
3067,0,1,1
3068,1,1,1
3069,2,1,1
3070,0,1,0
3071,1,1,1
3072,2,1,1
3073,2,0,1
3074,1,1,1
3075,0,1,1
3076,1,0,0
3077,0,0,0
3078,1,1,1
3079,0,1,1
3080,1,1,1
3081,2,1,1
3082,0,1,1
3083,1,1,1
3084,2,1,1
3085,0,1,1
3086,2,0,0
3087,1,1,0
3088,0,1,1
3089,1,1,1
3090,2,1,1
3091,2,1,1
3092,1,1,1
3093,0,1,1
3094,0,1,1
3095,1,1,1
3096,2,1,1
3097,1,1,1
3098,2,1,1
3099,0,1,1
3100,2,1,1
3101,0,1,1
3102,1,0,0
3103,1,0,0
3104,0,0,0
3105,1,0,0
3106,2,1,1
3107,0,1,1
3108,0,1,1
3109,1,1,1
3110,2,1,1
3111,2,1,1
3112,1,1,0
3113,0,1,1
3114,1,1,1
3115,2,1,1
3116,0,1,1
3117,0,1,1
3118,1,1,1
3119,2,1,1
3120,2,1,1
3121,0,1,1
3122,1,1,1
3123,2,1,1
3124,1,0,0
3125,2,0,0
3126,0,1,1
3127,1,1,1
3128,2,1,1
3129,1,1,1
3130,0,1,1
3131,2,1,1
3132,0,1,1
3133,2,0,0
3134,1,1,1
3135,0,1,1
3136,2,0,0
3137,1,0,0
3138,0,1,1
3139,2,1,0
3140,1,1,1
3141,1,1,1
3142,0,1,1
3143,2,1,1
3144,1,1,1
3145,2,0,0
3146,0,1,1
3147,1,1,1
3148,2,1,1
3149,0,1,1
3150,0,1,1
3151,1,1,1
3152,1,1,1
3153,2,1,1
3154,0,1,1
3155,1,0,0
3156,0,1,1
3157,2,1,1
3158,1,1,1
3159,2,0,0
3160,1,1,1
3161,0,1,1
3162,0,0,0
3163,2,1,1
3164,2,1,1
3165,1,1,1
3166,2,1,1
3167,0,1,1
3168,1,1,1
3169,0,1,1
3170,2,1,1
3171,1,1,1
3172,0,1,1
3173,2,0,0
3174,2,0,0
3175,2,1,1
3176,0,1,1
3177,2,1,1
3178,0,1,1
3179,1,1,1
3180,1,1,1
3181,2,1,1
3182,0,1,1
3183,2,1,1
3184,1,1,1
3185,0,1,1
3186,1,1,1
3187,0,0,0
3188,2,1,1
3189,1,1,1
3190,0,1,1
3191,2,1,1
3192,1,1,1
3193,2,1,1
3194,0,1,1
3195,0,1,1
3196,1,1,1
3197,2,1,1
3198,1,1,1
3199,2,1,1
3200,0,1,1
3201,2,1,1
3202,0,1,1
3203,1,1,1
3204,2,1,1
3205,0,1,1
3206,1,1,1
3207,2,1,1
3208,0,1,1
3209,1,1,1
3210,1,1,1
3211,0,1,1
3212,2,0,0
3213,1,1,0
3214,2,0,0
3215,1,1,0
3216,1,1,1
3217,0,0,0
3218,0,1,1
