premise,hypothesis,label
the girl in the blue and white uniform is cheering,a girl in a uniform which is blue is lowering her arm,neutral
a girl is raising a blue uniform with her arm,the girl in the blue and white uniform is cheering,neutral
a girl in a uniform which is blue is raising her arm,the girl in the blue and white uniform is cheering,neutral
people are on a beach full of sand by the ocean and are enjoying a sunny solar day,people are on a beach full of sand by the ocean and are enjoying a solar day full of sun,entailment
people are far from a beach full of sand by the ocean and are suffering from the sunny solar day,people are on a beach full of sand by the ocean and are enjoying a sunny solar day,neutral
people are far from a beach full of sand by the ocean and are suffering from the sunny solar day,a cluster of people is on the shore,neutral
people are on a beach full of sand by the ocean and are enjoying a sunny solar day,a cluster of people is on the shore,entailment
the adult male is doing a wheelie with a minibike in a field which is mostly barren,the adult male is doing a wheelie with a bike on earth which is mostly barren,entailment
the adult male is doing a wheelie with a bike on earth which is mostly barren,the adult male is on earth which is mostly barren filming a wheelie done with a bike,neutral
a adult male in a blue jump suit is courageously performing a wheelie on a bike,the adult male is getting off a bike onto earth which is mostly barren,neutral
a adult male in a blue jump suit is courageously performing a wheelie on a bike,the adult male is doing a wheelie with a bike on earth which is mostly barren,neutral
a adult male in a blue jump suit is failing to perform a wheelie on a bike,the adult male is doing a wheelie with a bike on earth which is mostly barren,neutral
the adult male is doing a wheelie with a bike on earth which is mostly barren,a courageous performing artist is doing a wheelie with a bike over a adult male in a blue jump suit,neutral
two people are arguing near a crowd,two people are kissing near a crowd,neutral
two people are passionately kissing near a crowd,a adult female is being kissed by a adult male,neutral
two people are kissing near a crowd,a lady is being kissed by a adult male,neutral
two people are kissing near a crowd,a adult female is being kissed by a adult male,neutral
the young girl is blowing a bubble that is huge,the young girl is blowing a bubble that is very small,contradiction
the young girl is blowing a bubble that is huge,the girl in a dyed red shirt isnt blowing a bubble,neutral
a bubble blew dyeing the girls shirt red,the young girl is blowing a bubble that is huge,neutral
a young kid is shoeless and is walking past a puddle full of clay,a young kid is wearing green boots and playing in a puddle full of clay,neutral
a young kid is wearing green boots and playing in a puddle full of clay,some green boots in a puddle full of clay are targeted by a playful young kid wearing a scarf,neutral
a young kid is wearing green boots and playing in a puddle full of clay,a little male child is jumping into a puddle in the street,neutral
a little male child is jumping into a puddle on the street,a young kid is wearing boots made of green india rubber and playing in a puddle full of clay,neutral
a young kid is shoeless and is walking past a puddle full of clay,a little male child is jumping into a puddle on the street,neutral
some green boots in a puddle full of clay are targeted by a playful young kid wearing a scarf,a little male child is jumping into a puddle on the street,neutral
two toddlers are sleeping in a waggon which is really small,two toddlers are eating corndogs in a waggon which is really small,neutral
two toddlers are eating on a really small waggon full of corndogs,two toddlers are eating corndogs in a waggon which is really small,neutral
two young child are eating corndogs,two young child are eating corndogs,entailment
two toddlers are eating corndogs in a waggon which is really small,two young child are eating corndogs,entailment
some corndogs are being eaten by two toddlers who are in a waggon which is really small,two young child are eating corndogs,entailment
two toddlers are sleeping in a waggon which is really small,two young child are eating corndogs,neutral
two toddlers are eating corndogs in a waggon which is really small,two young child are eating corndogs,entailment
a adult male in a shirt dyed purple is looking at a adult male in a black shirt who is doing a funny human face,a adult male in a shirt dyed purple is looking at a adult male in a black shirt who is doing a human face which looks funny,entailment
a adult male in a shirt dyed purple is walking away from a adult male in a black shirt who is serious,a adult male in a shirt dyed purple is looking at a adult male in a black shirt who is doing a funny human face,entailment
a adult male in a shirt dyed purple is looking at a adult male in a black shirt who is doing a funny human face,a adult male in a purple shirt is dying another shirt black which has a adult male looking at a domestic dog doing a funny human face painted on it,neutral
a adult male in a pose is being amusedly watched by another adult male,a adult male doing a pose is being watched by another adult male,entailment
a adult male in a shirt dyed purple is looking at a adult male in a black shirt who is doing a funny human face,there is no adult male in a pose being watched by another adult male,neutral
a adult male doing a pose is being watched by another adult male,a adult male in a shirt dyed purple is walking away from a adult male in a black shirt who is serious,neutral
a horse is tossing the cowman wearing drawers of blue and red colour,the cowman in blue and red drawers is being tossed by a horse,entailment
a horse is tossing the cowman wearing drawers of blue and red colour,the cowman is tossing the blue and red drawers towards the horse,neutral
a adult male is laying a cover over a natural state horse that is falling on the path,a adult male is falling off a horse on a path and is laid in the natural state,neutral
a adult male is abruptly falling off a horse on a path laid in the natural state,a horse is tossing the cowman wearing drawers of blue and red colour,neutral
a adult male is falling off a horse on a path and is laid in the natural state,the cowman is tossing the blue and red drawers towards the horse,neutral
a adult male is falling off a horse on a path and is laid in the natural state,a horse is tossing the cowman wearing drawers of blue and red colour,neutral
the adult male and the male child are standing at the underside of the steps which are outdoors,a adult male and a male child are standing at the underside of some steps which are outdoors,entailment
the adult male and the male child are standing at the underside of the steps which are outdoors,the adult male is standing outdoor and the male child is falling over the underside of the steps,neutral
an grownup is in the amphitheatre and is talking to a male child,the adult male is standing outdoor and the male child is falling over the underside of the steps,neutral
there is no grownup in the amphitheatre talking to a male child,the adult male and the male child are standing at the underside of the steps which are outdoors,neutral
the adult male and the male child are standing at the underside of the steps which are outdoors,an grownup is in the amphitheatre and is talking to a male child,neutral
a male child in a red shirt is in front of a long blue wall and is suspiciously raising an brow at the photographic camera,a male child in a red shirt is behind a long blue wall and is lowering an brow facing the photographic camera,neutral
there is no male child standing in front of the blue building in the infinite reserved for handicapped people,a male child is standing in front of the blue building in the infinite reserved for handicapped people,contradiction
a male child in a red shirt is in front of a long blue wall and is suspiciously raising an brow at the photographic camera,there is no male child standing in front of the blue building in the infinite reserved for handicapped people,neutral
a male child in a red shirt is in front of a long blue wall and is suspiciously raising an brow at the photographic camera,a male child is standing in front of the blue building in the infinite reserved for handicapped people,neutral
the jockeys are riding horses on the field which is completely green,the jockeys are racing horses on the field which is completely green,entailment
the jockeys are racing horses on the field which is completely green,the jockeys are slowing down their horses on the field which is completely green,neutral
the green field for horse races is completely full of jockeys,the jockeys are racing horses on the field which is completely green,entailment
some furious racers on the green grass are yelling at the horses jumping an obstruction,the jockeys are racing horses on the field which is completely green,neutral
some horses are racing furiously over the green grass and jumping an obstruction,the jockeys are slowing down their horses on the field which is completely green,neutral
some horses are racing furiously over the green grass and jumping an obstruction,the green field for horse races is completely full of jockeys,neutral
a adult female is wearing shades of large size and is holding paper in both hands,the adult female is wearing shades of large size and is holding paper in both hands,entailment
a adult female is wearing shades of large size and is holding paper in both hands,there is no adult female wearing shades of large size and holding paper in both hands,contradiction
an old adult female is wearing a shirt with a rose form upon it and is clumsily carrying two paper,a adult female is wearing shades of large size and is holding paper in both hands,neutral
an old adult female is wearing a rose patterned shirt and is clumsily carrying two paper,the adult female is wearing shades of large size and is holding paper in both hands,neutral
an old adult female is wearing a rose patterned shirt and is clumsily carrying two paper,there is no adult female wearing shades of large size and holding paper in both hands,neutral
an old adult female is wearing a rose patterned shirt and is clumsily carrying two paper,a adult female is wearing shades of large size and is holding paper in both hands,neutral
a mortal who is practicing snowboarding falls from the air,a mortal who is practicing snowboarding jumps into the air,neutral
the snowboarder is leaping over white snowfall,a leap over white snowfall is greatly appealing to the snowboarders,neutral
the snowboarder is leaping fearlessly over white snowfall,a mortal who is practicing snowboarding jumps into the air,entailment
a practicing jumper is tossing a persons snowboard into the air,the snowboarder is leaping over white snowfall,neutral
the snowboarder is leaping over white snowfall,a mortal who is practicing snowboarding jumps into the air,entailment
a domestic dog is near a ball colored in red which is in the air,a domestic dog is near the red ball in the air,entailment
a domestic dog is near the red ball in the air,a domestic dog is far from the red ball in the air,contradiction
a domestic dog is jumping in the air to catch a red ball,a domestic dog is near the red ball in the air,neutral
a domestic dog which is small is playing tirelessly on the green grass,a domestic dog which is small is playing on the green grass,entailment
a domestic dog which is small is playing on the green grass,a domestic dog which is small is running out of the green grass,neutral
a domestic dog which is small is playing on the green grass,a small child is playing with a green plaything domestic dog on the grass,neutral
a domestic dog which is small is running out of the green grass,a domestic dog is near the red ball in the air,neutral
a domestic dog is near the red ball in the air,a small child is playing with a green plaything domestic dog on the grass,neutral
a domestic dog which is small is playing on the green grass,a domestic dog is near a ball colored in red which is in the air,neutral
a domestic dog is far from the red ball in the air,a domestic dog which is small is playing on the green grass,neutral
a domestic dog is near the red ball in the air,a domestic dog which is small is playing on the green grass,neutral
a adult male is riding a minibike in the event related to motocross,a mortal is riding a minibike in the event related to motocross,entailment
the mortal is riding a minibike on a sandy path,a adult male is riding a minibike in the event related to motocross,neutral
there is no mortal riding a minibike in the event related to motocross,the mortal is riding a minibike on a sandy path,neutral
a mortal is riding a minibike in the event related to motocross,the mortal isnt riding a minibike on a sandy path,neutral
a minibike rider is jumping over a mortal on a sandy path,a mortal is riding a minibike in the event related to motocross,neutral
the young girl with a pink shirt is peacefully lying on the grass,the young girl with a pink shirt isnt peacefully lying on the grass,contradiction
a girl is wearing a pink shirt with white writing on it and is lying in the grass,the young girl with a shirt dyed pink is peacefully lying on the grass,neutral
the young girl with a pink shirt is peacefully lying on the grass,a girl is naked and is standing on the grass,neutral
a domestic dog of large size is running on the grass with a lawn tennis ball in its mouth,a large domestic dog is running on the grass with a lawn tennis ball in its mouth,entailment
there is no large domestic dog running on the grass with a lawn tennis ball in its mouth,a large domestic dog is running on the grass with a lawn tennis ball in its mouth,contradiction
a large domestic dog is running on the grass with a lawn tennis ball in its mouth,a large lawn tennis ball is being used to teach a domestic dog to run in the grass and catch it with its mouth,neutral
a domestic dog which is large and gray is carrying a ball in its mouth and running across the grass,a large gray ball is hitting a running domestic dog which is carrying some grass in its mouth,neutral
a large domestic dog is running on the grass with a lawn tennis ball in its mouth,a domestic dog which is large and gray is difficultly carrying a ball in its mouth and running across the grass,neutral
a large gray ball is hitting a running domestic dog which is carrying some grass in its mouth,a large domestic dog is running on the grass with a lawn tennis ball in its mouth,neutral
a domestic dog which is large and gray is carrying a ball in its mouth and running across the grass,a domestic dog of large size is running on the grass with a lawn tennis ball in its mouth,neutral
a domestic dog which is large and gray is carrying a ball in its mouth and running across the grass,there is no large domestic dog running on the grass with a lawn tennis ball in its mouth,neutral
a large lawn tennis ball is being used to teach a domestic dog to run in the grass and catch it with its mouth,a domestic dog which is large and gray is carrying a ball in its mouth and running across the grass,neutral
a domestic dog which is large and gray is carrying a ball in its mouth and running across the grass,a large domestic dog is running on the grass with a lawn tennis ball in its mouth,entailment
a adult male is opening a small packet that contains phone,a adult male is opening a packet that contains phone,entailment
a adult male is opening a packet that contains phone,a adult male who is wearing phone is opening a packet,neutral
there is no adult female riding a horse,a adult female is riding a horse,contradiction
a adult male who is wearing phone is opening a packet,a adult female is riding a horse,neutral
a adult female is riding a horse,a adult male is opening a packet that contains phone,neutral
a adult male is opening a packet that contains phone,a adult male who is wearing phone is opening a packet,neutral
a adult male is singing and playing the guitar,a adult male is singing a vocal and playing the guitar,entailment
a adult male is singing a vocal and playing the guitar,a adult male is opening a packet that contains phone,neutral
a adult male is opening a packet that contains phone,there is no adult male singing and playing the guitar,neutral
a adult male is singing and playing the guitar,a adult male who is wearing phone is opening a packet,neutral
a domestic dog is riding a skateboard in a parkland,a domestic dog is riding a skateboard,entailment
a domestic dog is riding a skateboard,there is no domestic dog riding a skateboard,contradiction
a domestic dog is riding a skateboard,there is no domestic dog riding a skateboard,contradiction
there is no domestic dog riding a skateboard,a domestic dog is riding a skateboard,contradiction
a fish is hunting for a turtleneck in the sea,a sea turtleneck is hunting for fish,neutral
the turtleneck is following the red fish,the turtleneck is following the fish,entailment
a sea turtleneck is hunting for fish,the turtleneck isnt following the fish,neutral
the turtleneck is following the fish,a sea turtleneck is hunting for nutrient,neutral
a adult female is dipping a runt in hitter,the car is being driven by a adult male,neutral
a adult female is dipping a runt in hitter,a adult male is driving a car,neutral
there is no adult male playing a guitar,a adult male is playing a guitar,contradiction
there is no adult male playing a pianoforte,a adult male is playing a guitar,neutral
a adult male is playing a guitar under a windows,a adult male is playing a pianoforte,neutral
there is no adult male playing a guitar,a adult male is playing a pianoforte,neutral
a adult female is adding ingredients to a big bowl,a adult female is adding ingredients to a bowl,entailment
a adult female is cracking some eggs into a container,a adult female is adding ingredients to a bowl,neutral
a adult female is cracking some eggs outside a bowl,a adult female is adding ingredients to a bowl,neutral
a adult female is cracking some eggs into a bowl,a adult female is adding ingredients to a bowl,entailment
there is no adult female slicing a carrot,a adult female is slicing a carrot,contradiction
there is no adult female slicing a tater,a adult female is slicing a tater,contradiction
a adult female is cooking shrimp,a adult female is boiling shrimps,neutral
a adult female is boiling shrimps,a adult female is arranging her hair,neutral
a adult female is boiling shrimps,there is no adult female combing her hair,neutral
a adult female is not boiling shrimps,a adult female is combing her hair,neutral
a adult male and a adult female are hiking through a wooded country,a adult male and a adult female are walking through a wooded country,entailment
a adult male and a adult female are walking together through wooded areas,a adult male and a adult female are walking through a wooded country,entailment
a adult male and a adult female are walking together through the woods,a adult male and a adult female are walking through a desert country,neutral
a adult male is making a address on a stump,a adult male is speaking on a stump,entailment
a adult male is speaking on a stump,there is no adult male speaking on a stump,contradiction
a adult male is speaking on a stump,a stump is where a adult male is speaking,entailment
a adult male is tanking on a phase in front of a crowd,a adult male is speaking on a phase,neutral
a adult male is speaking on a stump,there is no adult male speaking on a phase,neutral
a adult male is making a address on a stump,a adult male is speaking on a phase,neutral
a adult male is speaking on a phase,a adult male is speaking on a stump,neutral
a adult female is talking on a telephonic device,a adult female is talking on a phone,entailment
a adult female is not talking on a phone,a adult female is talking on a phone,contradiction
a adult female is talking on a telephonic device,two boys are talking on the telephone,neutral
a adult female is not talking on a phone,two boys are talking on the telephone,neutral
a adult female is talking on a phone,two boys are talking on the telephone,neutral
a monkey is wading through a marshland,a monkey is wading through a river,neutral
a small monkey is walking in the river,a monkey is wading through a marshland,neutral
a monkey is wading through a river,a small monkey is walking through water,neutral
a small monkey is walking through water,there is no monkey wading through a marshland,neutral
a adult male is slicing a tomato,there is no adult male slicing a tomato,contradiction
a adult male is slicing a red tomato,a adult male is slicing a roll,neutral
a adult male is cutting a roll,a adult male is slicing a tomato,neutral
a adult female is dancing and singing with other women,a adult female is performing in the rainfall,neutral
there is no adult female dancing and singing in the rainfall,a adult female is dancing and singing with other women,neutral
a adult female is removing the peel of a tater,a adult female is peeling a tater,entailment
a adult male is slicing a red tomato,a adult female is slicing a tomato,neutral
a adult female is peeling a tater,a adult male is slicing a red tomato,neutral
a adult female is removing the peel of a tater,a adult female is slicing a tomato,neutral
a adult female is slicing a tomato,there is no adult female peeling a tater,neutral
a adult female is amalgamating eggs,a adult female is mixing eggs,entailment
the hungry adult female is eating,a adult female is mixing eggs,neutral
the adult female is eating,a adult female is mixing eggs,neutral
a band is performing on a phase,a band is playing onstage,entailment
there is no adult male mixing,a adult male is mixing,contradiction
a adult male is arranging the garden,a adult male is mowing a lawn,neutral
a adult male is mixing,a adult male is arranging the garden,neutral
a adult male is mixing,a adult male is not mowing a lawn,neutral
a adult male is shaking a drink,a adult male is mowing a lawn,neutral
there is no adult male mixing,a adult male is mowing a lawn,neutral
a adult male is walking in a pace,a adult male is walking outside,entailment
a adult male is dancing,a adult male is walking in a pace,neutral
there is no adult male walking outside,a adult male is dancing,neutral
a adult male is moving gracefully,a adult male is walking outside,neutral
a black true cat is swinging on a fan,a true cat is swinging on a fan,entailment
a true cat is swinging on a fan,a true cat is stuck on a ceiling fan that is moving,neutral
a true cat is playing on a moving ceiling fan,a true cat is swinging on a fan,entailment
a black true cat is swinging on a fan,a true cat is stuck on a moving ceiling fan,neutral
a true cat is stuck on a moving ceiling fan,there is no true cat swinging on a fan,contradiction
a adult male is playing transverse flute,there is no adult male playing transverse flute,contradiction
a adult male is playing transverse flute,there is no adult male playing association football,neutral
a adult male is making music with a transverse flute,a adult male is playing association football,neutral
a adult male is playing transverse flute,a adult male is playing association football,neutral
a mortal is performing a card fast one,a mortal is doing a fast one with some card game,entailment
a mortal is performing a card fast one,a adult male is frying a tortilla,neutral
a male child is spanking a adult male with a plastic sword,a male child is spanking a adult male with a plaything arm,entailment
a male child is spanking a adult male with a plastic sword,a male child is spanking a adult female with a plastic sword,neutral
a male child is whacking a adult male with a sword,a adult male is being hit by a child with a arm,entailment
a adult male is whacking a male child with a sword,a male child is spanking a adult male with a plastic sword,neutral
a male child is whacking a adult male with a sword,a male child is spanking a adult female with a plastic sword,neutral
a male child is whacking a adult male with a sword,a adult male is spanking a male child with a plastic sword,neutral
the lady is measuring the ankle joint of another adult female,a adult female is being measured by another adult female,entailment
the adult female is measuring a adult male,the lady is measuring the ankle joint of another adult female,neutral
there is no adult male making a telephone phone call,a adult male is making a telephone phone call,contradiction
a adult male is talking on a cell telephone,a adult male is making a phone call on a cell telephone,entailment
a adult male is talking on a cell telephone,a adult male is making a telephone phone call,neutral
a adult male is hanging up the telephone,a adult male is making a telephone phone call,neutral
a adult male is making a phone call on a cell telephone,a adult male is talking on the telephone,neutral
there is no domestic dog rolling from side to side,a domestic dog is rolling from side to side,contradiction
there is no puppy rolling,a puppy is repeatedly rolling from side to side on its back,contradiction
a domestic dog is rolling from side to side,there is no puppy rolling,neutral
a puppy is repeatedly rolling from side to side on its back,an fauna is rolling from side to side in a garden,neutral
a machine is sharpening a pencil,a pencil is being sharpened,entailment
a machine is sharpening a knife,a machine is sharpening a pencil,neutral
the machine is not shaving a pencil,the machine is shaving the end of a pencil,contradiction
a machine is sharpening a knife,the machine is shaving the end of a pencil,neutral
there is no adult male playing a keyboard,a adult male is playing a keyboard,contradiction
a adult male is playing a keyboard,a piano player is playing the keyboard,neutral
a mortal is not playing the keyboard,a adult male is playing a keyboard,contradiction
a adult male is playing a keyboard in a parkland,a mortal is playing the keyboard,entailment
a adult male is rinsing a large steak,a adult male is rinsing a large piece of meat,entailment
a steak is being rinsed with water by a mortal,a mortal is rinsing a steak with water,entailment
nobody is rinsing a steak with water,a mortal is rinsing a steak with water,contradiction
a steak is being rinsed with water by a mortal,a adult male is rinsing a large steak,neutral
nobody is rinsing a steak with water,a adult male is rinsing a large steak,contradiction
a adult male is rinsing a large steak,a mortal is rinsing a steak with water,neutral
a mortal is chopping a red onion,a mortal is chopping an onion,entailment
a mortal is not chopping an onion,a mortal is chopping an onion,contradiction
a mortal is riding an old bike,a mortal is riding a bike,entailment
a mortal is riding a bike,a mortal is standing near a bike,contradiction
a mortal is chopping an onion,a mortal is riding an old bike,neutral
there is no adult male screaming,a adult male is crying,neutral
butter is being chopped into a container by a adult male,a adult male is chopping butter into a container,entailment
a adult male is chopping butter into a small container,a adult male is chopping butter into a container,entailment
a shrimp is being cut by a adult female,a adult female is cutting shrimps,neutral
a adult male is chopping butter into a container,a shrimp is being cut by a adult female,neutral
a adult female is not cutting shrimps,a adult male is chopping butter into a container,neutral
butter is being chopped into a container by a adult male,a adult female is cutting shrimps,neutral
some men are sawing,men are sawing,entailment
some men are sawing,there are no men sawing,contradiction
men are sawing logs,there are no men sawing,contradiction
some men are sawing,women are sawing logs,neutral
a adult female is washing her feet,a adult female is brushing her feet,neutral
a adult female is chopping an onion,a adult female is washing her feet,neutral
a adult female is brushing her feet,a adult female is chopping an onion,neutral
a adult male is playing a guitar,a adult male is not playing a guitar,contradiction
a adult male is playing a keyboard,a player is playing a keyboard,entailment
a adult male is playing a guitar,a player is playing a keyboard,neutral
there is no adult male playing a keyboard,a adult male is playing a guitar,neutral
a adult male is playing a guitar,a adult male is playing a keyboard,neutral
a adult male is laughing,a adult male is spitting,neutral
there is no adult male spitting,a adult male is talking,neutral
a adult male is spreading dough,dough is being spread by a adult male,entailment
a adult male is spreading dough,there is no adult female slicing meat with a knife,neutral
a adult female is slicing meat with a knife,a adult male is lumping dough,neutral
a infant is laughing,a infant is crying,neutral
a adult male is doing physical activity,a infant is laughing,neutral
a adult male is exercising,a happy infant is laughing,neutral
a infant is crying,a adult male is exercising,neutral
three men are jumping off a tall wall,three men are jumping off a wall,entailment
three men are jumping on a wall,three men are jumping off a wall,contradiction
three young men are running jumping and kicking near a vending machine,three men are jumping on a wall,neutral
three men are jumping off a wall,three young men are running jumping and kicking near a vending machine,neutral
a cervid is standing inside a fence,a cervid is jumping over a cyclone fence,neutral
the cervid is jumping over the low fence,a cervid is jumping over a cyclone fence,neutral
a cervid is jumping over a cyclone fence,the cervid is not jumping over the fence,contradiction
a cervid is jumping over a wall,the cervid is jumping over the fence,neutral
a cervid is standing inside a fence,the cervid is jumping over the fence,contradiction
a cervid is jumping over a cyclone fence,the cervid is jumping over the fence,entailment
the oil is being stirred by a adult male,the adult male is stirring oil,entailment
the adult male is stirring the sauce for the poulet,the adult male is cooking sauce for the meat,neutral
the adult male is stirring oil,the adult male is cooking sauce for the meat,neutral
the adult male is stirring oil,the adult male is not stirring the sauce for the poulet,neutral
there is no adult male playing guitar,a adult male is playing guitar,contradiction
a adult male is playing guitar,there is no adult male playing a guitar,contradiction
a adult male is playing an electric guitar,a adult male is playing a guitar,entailment
a adult male is playing a guitar,a adult male is playing guitar,entailment
three men are practicing karate in a field,three men are practicing karate outdoors,entailment
three men are practicing karate in a field,three men are practicing karate in a gymnasium,neutral
three boys in karate costumes arent fighting,three men are practicing karate in a field,neutral
some women are holding each other in a circle and dancing,a few women are holding each other and dancing together,entailment
two men are playing table lawn tennis,two men are playing ping niff,entailment
two men are playing table football game,two men are playing table lawn tennis,contradiction
some women are holding each other in a circle and dancing,two men are playing table lawn tennis,neutral
two men are playing table lawn tennis,a few women are holding each other and dancing together,neutral
there is no adult female cutting brassica oleracea italica,a adult female is cutting brassica oleracea italica,contradiction
a adult female is planting some flowers,a adult female is cutting some flowers,neutral
a adult female is cutting some plants,a adult female is cutting brassica oleracea italica,neutral
a adult female is cutting some flowers,there is no adult female cutting brassica oleracea italica,neutral
a adult female is cutting a white onion,a adult female is cutting an onion,entailment
a adult female is cutting an onion,there is no adult female cutting an onion,contradiction
there is no adult female cutting an onion,a horse is standing,neutral
a white horse is standing,a adult female is cutting an onion,neutral
a horse is running,a adult female is cutting an onion,neutral
a true cat is playing a pianoforte,a true cat is playing a keyboard,neutral
a adult male is playing two keyboards,there is no adult male playing two keyboards,contradiction
a adult male is playing two keyboards,there is no true cat playing a keyboard,neutral
mimes are performing on a small phase,mimes are performing on a phase,entailment
the men are acting on a phase,the men are performing on phase,entailment
two men are leaving the phase,the men are performing on phase,neutral
the men are acting on a phase,mimes are performing on a phase,neutral
two men are leaving the phase,mimes are performing on a phase,neutral
the men are performing on phase,mimes are performing on a small phase,neutral
a adult male is dropping a tree,a adult male is carrying a tree,neutral
a adult male is picking up a tree,a tree is being picked up by a adult male,entailment
a adult male is planting a tree,a adult male is picking up a tree,neutral
a adult male is picking up a tree,a adult male is dropping a tree,neutral
a adult male is passionately playing the guitar,a adult male is playing the guitar,entailment
a adult male is playing the guitar,there is no adult male playing the guitar,contradiction
a mortal is listening to a trump playing,a mortal is playing a trump,neutral
a adult male is playing the guitar,a mortal is listening to a trump playing,neutral
a mortal is playing a trump,a adult male is passionately playing the guitar,neutral
a mortal is playing a trump,there is no adult male playing the guitar,neutral
a adult male is playing the guitar proprietor,a mortal is playing a trump,neutral
a badger which is shrewd is digging the world,a badger is shrewdly digging the world,entailment
a badger which is shrewd is digging the world,the badger is burrowing a hole,entailment
a badger is shrewdly digging the world,the badger isnt burrowing a hole,contradiction
a badger is shrewdly digging the world,the badger is burrowing a hole,entailment
some liquid is being poured into a cooking pan by a adult male,a adult male is pouring liquid into a pot,entailment
a adult male is pouring liquid into a pot,there is no adult male pouring liquid into a pot,contradiction
the chef is carefully pouring oil in the cooking pan,a adult male is pouring liquid into a pot,neutral
a adult male is pouring liquid into a pot,the chef is carefully drying the oil from the cooking pan,neutral
a adult male is pouring liquid into a pot,the chef is carefully pouring some oil into a cooking pan,neutral
the adult male is operating a stenograph,the adult male isnt operating a stenograph,contradiction
the adult male is cautiously operating a stenograph,a adult male is typing on a machine used for tachygraphy,neutral
the adult male is typing on a machine used for tachygraphy,the adult male is operating a stenograph,entailment
the adult male is operating a stenograph,a adult male is typing on a machine used for tachygraphy,entailment
a serpent is being fed a mouse by a adult male,one adult male is feeding a mouse to the serpent,entailment
a poor adult male is being fed snakes and mouse,a serpent is being fed a mouse by a adult male,neutral
the adult male is carefully feeding a mouse to the serpent,the adult male is cautiously feeding a mouse to the serpent,entailment
the adult male is carefully feeding a mouse to the serpent,a serpent is being fed a mouse by a adult male,entailment
the adult male is cautiously feeding a mouse to the serpent,one adult male is feeding a mouse to the serpent,entailment
no serpent is being fed a mouse by a adult male,the adult male is cautiously feeding a mouse to the serpent,contradiction
a guy is cheerfully playing with the footbag,a guy is cheerfully playing with a footbag,entailment
the adult male isnt playing the pianoforte,the adult male is playing a pianoforte,contradiction
the adult male is playing a pianoforte,there is a guy cheerfully playing with a footbag,neutral
the adult male is playing a pianoforte,a guy is cheerfully playing with a footbag,neutral
a adult male is mixing a few ingredients in a bowl,some ingredients are being mixed in a bowl by a mortal,entailment
a mortal is bowling the ingredients to the adult male at the social,some ingredients are being mixed in a bowl by a mortal,neutral
a adult female is breaking two eggs in a bowl,there is no adult female breaking eggs in a bowl,contradiction
a adult female is breaking two eggs in a bowl,a adult female is bowling two eggs to a interruption terpsichorean,neutral
some ingredients are being mixed in a bowl by a mortal,a adult female is bowling two eggs to a interruption terpsichorean,neutral
a adult female is breaking two eggs in a bowl,some ingredients are being mixed in a bowl by a mortal,neutral
the girl is recklessly jumping onto a car,the girl is recklessly jumping onto a vehicle,entailment
the girl is recklessly jumping onto a car,the girl isnt jumping onto the car recklessly,contradiction
one young lady is jumping on the car,one girl is jumping on the car,entailment
the girl is recklessly jumping onto a car,one young lady is jumping on the car,entailment
the girl is recklessly jumping onto a car,there is no girl jumping into the car,neutral
a girl is on a jumping car,the girl is recklessly jumping onto a car,neutral
the girl is recklessly jumping onto a vehicle,one girl is jumping on the car,neutral
the girl isnt jumping onto the car recklessly,one girl is jumping on the car,neutral
a car is riskily jumping over a girl,one girl is jumping on the car,neutral
the girl is recklessly jumping onto a car,one girl is jumping on the car,entailment
one adult female is slowly peeling a tater,one adult female is peeling a tater,entailment
a adult female is throwing a tater peel,one adult female is peeling a tater,neutral
the tater is being peeled by a adult female,the tater isnt being peeled by a adult female,contradiction
one adult female is peeling a tater,the tater isnt being peeled by a adult female,contradiction
one adult female is slowly peeling a tater,the tater is being peeled by a adult female,entailment
there is no adult female peeling a tater,the tater is being peeled by a adult female,contradiction
the tater is being peeled by a adult female,one adult female is peeling a tater,entailment
the guitar is being played by the adult male,the guitar is being played by nobody,contradiction
the guitar is being played by the adult male,the adult male is a guitar participant,entailment
a boat is sailing peacefully over the water,the guitar is being played by a adult male,neutral
the guitar is being played by nobody,a boat is sailing peacefully over the water,neutral
a boat is sailing quietly over the water,the guitar is being played by the adult male,neutral
a boats sail is being reflected by the peaceful water,the guitar is being played by the adult male,neutral
the adult male is pouring oil on a few tomatoes,one mortal pours oil on a few tomatoes,entailment
some oil is being poured on the tomatoes by the adult male,the adult male is pouring some oil on the tomatoes,entailment
the adult male is pouring some oil on the tomatoes,somebody is pouring tomato oil on the adult male,neutral
the adult male is pouring some oil on the tomatoes,a adult male isnt pouring oil on the tomatoes,contradiction
there is no milk being drunk by a true cat,the milk is being drunk by a true cat,contradiction
a kitty is drinking fresh milk,there is no kitty drinking milk,contradiction
there is no kitty drinking milk,the milk is being drunk by a true cat,neutral
a kitty is drinking fresh milk,there is no milk being drunk by a true cat,contradiction
a kitty is drinking fresh milk,the milk is being drunk by a true cat,entailment
a toad is being held carelessly by a adult male,a adult male is carelessly holding a toad,entailment
a adult male is carelessly holding a toad,a adult male is carelessly dropping a toad,neutral
a adult male is emptying a container made of plastic,a toad is being held carelessly by a adult male,neutral
a adult male is emptying a container made of plastic,a adult male is carelessly dropping a toad,neutral
a adult male is slicing an onion,an onion is being sliced by a adult male,entailment
a adult male is eating onion piece,a adult male is slicing an onion,neutral
an onion is being cut by a adult male,the onion is being cut by the adult male,entailment
